gene_id	type	gene_type	gene_name	seqnames	logFC	AveExpr	t	P.Value	adj.P.Val	B
GBP1P1	ENSG00000225492.6	gene	transcribed_unprocessed_pseudogene	GBP1P1	chr1	-0.0301568730459647	1.71949030994578	-0.25825808845192	0.796483751501378	0.852062158643474	-6.13846864299237
COLEC11	ENSG00000118004.17	gene	protein_coding	COLEC11	chr2	-0.0531053692348447	1.89604044598702	-0.386992495744424	0.699189424292166	0.77549592874856	-6.13857267650256
AF001548.6	ENSG00000263065.1	gene	antisense	AF001548.6	chr16	-0.0134198884556892	1.29578173235178	-0.118174205577566	0.906052897300531	0.933802134592363	-6.13863188493249
RP11-3B12.4	ENSG00000205898.3	gene	processed_pseudogene	RP11-3B12.4	chr7	0.0243736901689839	1.6467404467036	0.244164739477657	0.807363381590141	0.860409595886471	-6.13865379580213
DRAM1	ENSG00000136048.13	gene	protein_coding	DRAM1	chr12	-0.0429181822648754	2.84999961245105	-0.564959334754641	0.572759488668033	0.666757816234127	-6.13869028020198
GSDMD	ENSG00000104518.10	gene	protein_coding	GSDMD	chr8	0.0766884111503106	4.43822154997075	0.870852144893148	0.384920057280942	0.49253734057249	-6.13871472530753
CLEC1A	ENSG00000150048.10	gene	protein_coding	CLEC1A	chr12	-0.058033182464603	2.59457709568844	-0.43687409297685	0.662692518125828	0.745358372297627	-6.13880096194521
PCK1	ENSG00000124253.10	gene	protein_coding	PCK1	chr20	-0.0332237885107797	1.89652199360022	-0.163236233742162	0.870503751820758	0.908049917758491	-6.13904704379738
MIR325HG	ENSG00000280870.2	gene	lincRNA	MIR325HG	chrX	-0.0120661244442907	1.4173623806411	-0.146049492732402	0.884035206566413	0.917327443841892	-6.13914949277198
RP13-895J2.8	ENSG00000279113.1	gene	TEC	RP13-895J2.8	chr12	-0.0982454383569777	2.7923229555528	-0.692698362539536	0.48933401985243	0.591518691459712	-6.13915632257552
MKX	ENSG00000150051.13	gene	protein_coding	MKX	chr10	-0.0369586754904667	1.79254109567431	-0.340943117012269	0.733518382617171	0.80382408112223	-6.13930731117308
FAHD2B	ENSG00000144199.11	gene	protein_coding	FAHD2B	chr2	0.0525926645490582	5.39616515915312	0.923470775090417	0.356918473535827	0.464375746584314	-6.13932636915053
PIK3IP1	ENSG00000100100.12	gene	protein_coding	PIK3IP1	chr22	0.0709311442281528	6.1897493704264	0.89824941366692	0.370175184654745	0.477917869071368	-6.13932779836458
YBX1P1	ENSG00000224861.1	gene	processed_pseudogene	YBX1P1	chr14	0.0481085189266373	2.05229075331336	0.475207954570618	0.635177723397062	0.722278650694079	-6.13939064542245
IFNA6	ENSG00000120235.4	gene	protein_coding	IFNA6	chr9	-0.000613937227750161	1.30424664559923	-0.00574149917301063	0.995424919718558	0.996776898248859	-6.13945726127201
ALG1L9P	ENSG00000254978.2	gene	transcribed_unprocessed_pseudogene	ALG1L9P	chr11	-0.0336520575566877	2.05135775598112	-0.325157940968813	0.745414807636157	0.813161559870317	-6.13958019165251
RGS11	ENSG00000076344.15	gene	protein_coding	RGS11	chr16	-0.0635993576526941	7.04588411333296	-0.83658821217745	0.403861814940842	0.511182913198975	-6.13982139549045
AC103563.8	ENSG00000233850.1	gene	antisense	AC103563.8	chr2	0.0544276463369253	2.48135431498859	0.494543111315872	0.621486820241535	0.709962171869497	-6.13985090043601
RP11-662G23.1	ENSG00000254251.1	gene	antisense	RP11-662G23.1	chr8	0.0219381239873592	1.45728617740256	0.200147167465869	0.841576856584495	0.886119570723191	-6.13988834323703
LINC01918	ENSG00000226508.1	gene	lincRNA	LINC01918	chr2	-0.0369555713098042	1.86888274974187	-0.408815464645745	0.683129720898766	0.762375400645244	-6.13992853844058
ZNF252P-AS1	ENSG00000255559.1	gene	antisense	ZNF252P-AS1	chr8	0.017537962714103	1.68313125601907	0.232471296569725	0.81641905229232	0.867514326866932	-6.13995246888864
RPL37AP1	ENSG00000226243.1	gene	processed_pseudogene	RPL37AP1	chr20	-0.0397605370886487	1.71504577303103	-0.317674657224077	0.751076202381318	0.818090343552736	-6.1401400845121
RP11-996F15.5	ENSG00000274315.1	gene	antisense	RP11-996F15.5	chr12	-0.0482707355239014	2.53717270582982	-0.567471236274455	0.571055536396682	0.665232406753862	-6.1401747138941
KIAA0141	ENSG00000081791.8	gene	protein_coding	KIAA0141	chr5	0.0306661724017623	5.46753167965078	0.920189086361513	0.358626117250981	0.466273362513567	-6.14021180644851
SRP9	ENSG00000143742.12	gene	protein_coding	SRP9	chr1	-0.0434615232025592	8.4508716522301	-0.731389225952436	0.465431187186026	0.569042250464121	-6.14026744990697
RP3-486I3.4	ENSG00000233558.1	gene	processed_pseudogene	RP3-486I3.4	chr6	-0.0156133382820693	1.29621997937969	-0.128117099110388	0.898190104326908	0.927663337363572	-6.14029437584286
ZDHHC20-IT1	ENSG00000236953.1	gene	sense_intronic	ZDHHC20-IT1	chr13	-0.015753041713954	1.31859238073802	-0.148622144070196	0.882007437018359	0.916239312696157	-6.14029553455993
GPX8	ENSG00000164294.13	gene	protein_coding	GPX8	chr5	-0.021984917169046	1.5580976486713	-0.226103606612194	0.821360830351889	0.871205379826552	-6.14036623589627
RP11-1134I14.6	ENSG00000253817.1	gene	processed_pseudogene	RP11-1134I14.6	chr8	0.0231596739355928	1.43644611230372	0.21158336687656	0.832656018928967	0.879581492729323	-6.14068073121551
CH17-174L20.1	ENSG00000282142.1	gene	lincRNA	CH17-174L20.1	chr8	0.0152103820343245	1.29251939656562	0.113093136263861	0.91007461860636	0.936832010674573	-6.14069002031782
ANXA2P2	ENSG00000231991.4	gene	processed_pseudogene	ANXA2P2	chr9	-0.0284955892611198	1.34279474808299	-0.271016054747061	0.786669191457237	0.845129655721674	-6.140771166331
GDF15	ENSG00000130513.6	gene	protein_coding	GDF15	chr19	-0.0428891907544107	1.86944146269871	-0.272643129920573	0.785419917184005	0.844086160390779	-6.14091158447791
CARD16	ENSG00000204397.7	gene	protein_coding	CARD16	chr11	-0.0644949294790189	2.85227926328936	-0.494631387696603	0.621424610215851	0.709924438491415	-6.14102824791195
PPP1R10	ENSG00000204569.9	gene	protein_coding	PPP1R10	chr6	-0.0416641788212759	5.60082852783702	-0.915951101573572	0.360839021438904	0.468570890476113	-6.14106249600536
ELMSAN1	ENSG00000156030.13	gene	protein_coding	ELMSAN1	chr14	-0.0575106347617931	4.03586767054089	-0.8750779585891	0.38262246136814	0.490216139288407	-6.14115762354175
KRR1P1	ENSG00000237672.1	gene	processed_pseudogene	KRR1P1	chr13	0.0193488128286071	1.52861103481858	0.199614802847832	0.841992638172277	0.88628886764435	-6.14117185979643
MTND4LP30	ENSG00000198868.3	gene	processed_pseudogene	MTND4LP30	chr5	-0.173327077315333	3.72562776088139	-0.758297924750608	0.449200408054543	0.55404268112983	-6.14117389757545
OCLN	ENSG00000197822.10	gene	protein_coding	OCLN	chr5	-0.0352107576369036	1.96073773713701	-0.325642397583071	0.745048770737209	0.812871596055439	-6.14120281108301
JUN	ENSG00000177606.6	gene	protein_coding	JUN	chr1	0.117035425816486	7.48080705382381	0.786180951563576	0.43272857704127	0.538724161050714	-6.14127706466568
EIF4EP1	ENSG00000233578.1	gene	processed_pseudogene	EIF4EP1	chr20	0.0327590891538571	1.64443410714197	0.263923696677639	0.792121156246742	0.849224805300222	-6.14135783182964
DTWD2	ENSG00000169570.9	gene	protein_coding	DTWD2	chr5	-0.0322352961362182	2.6516673260294	-0.592283948706942	0.554355794034217	0.650374986442883	-6.14137830530914
AC004057.1	ENSG00000196656.7	gene	transcribed_processed_pseudogene	AC004057.1	chr4	-0.0356780537916945	1.62414988340451	-0.242323657532928	0.808787466795738	0.861512152144841	-6.14143824612023
CTC-529P8.1	ENSG00000250072.5	gene	lincRNA	CTC-529P8.1	chr5	-0.0064190549580232	1.19573285715737	-0.0733710130158071	0.94158709713197	0.958692618684934	-6.14148945565048
RP11-83A24.2	ENSG00000273247.5	gene	antisense	RP11-83A24.2	chr4	-0.0240128854613382	2.06608827689658	-0.404839528443751	0.686045160115556	0.764892253029579	-6.14149939283282
MCCC1-AS1	ENSG00000243368.2	gene	antisense	MCCC1-AS1	chr3	-0.0457157054084698	2.31642898593875	-0.533309904892666	0.594434523199002	0.68552836656547	-6.14151391151937
EWSAT1	ENSG00000212766.9	gene	lincRNA	EWSAT1	chr15	-0.0285936890078646	1.46799799164349	-0.278886556246625	0.780631385383915	0.840536449211836	-6.14155448125571
RP11-422P24.10	ENSG00000273026.1	gene	antisense	RP11-422P24.10	chr1	-0.0493190856447301	2.26614313056007	-0.502751113813711	0.615714194801788	0.704890191959698	-6.14164869283064
RPS29P6	ENSG00000230451.2	gene	processed_pseudogene	RPS29P6	chr1	0.005774228027429	1.21938184215413	0.0471944803343589	0.962407172864054	0.974016909974311	-6.1416636342739
CCDC14	ENSG00000175455.14	gene	protein_coding	CCDC14	chr3	0.043757298997694	3.71920462743807	0.812215664053695	0.417671575400519	0.523888577282314	-6.14181301785064
LONP2	ENSG00000102910.13	gene	protein_coding	LONP2	chr16	-0.0383824449752561	5.09923164080615	-0.921152132756461	0.35812445512538	0.465720668833208	-6.14189697429709
RP11-315E17.1	ENSG00000258162.2	gene	antisense	RP11-315E17.1	chr12	-0.025690871025172	1.59892844531193	-0.26498067344278	0.79130799082844	0.848577372040548	-6.14198194050891
SPACA6P-AS	ENSG00000269959.1	gene	lincRNA	SPACA6P-AS	chr19	0.0244132516710065	1.77079188491108	0.282023484692089	0.778228598326331	0.838654462385598	-6.14198806838386
STARD7	ENSG00000084090.13	gene	protein_coding	STARD7	chr2	0.0341284419897372	7.65673048943682	0.790180600130584	0.43039502898921	0.536395402894554	-6.14198859673458
GSTM5	ENSG00000134201.10	gene	protein_coding	GSTM5	chr1	-0.186238489294688	5.10124465544892	-0.92511148154443	0.35606666225855	0.463612203679384	-6.14215440790359
ZNF408	ENSG00000175213.2	gene	protein_coding	ZNF408	chr11	-0.0485307191759405	4.20353358840249	-0.893198713724974	0.372866496624498	0.480729259862966	-6.14222416353742
TPP2	ENSG00000134900.11	gene	protein_coding	TPP2	chr13	0.0352255901516862	4.44929751388852	0.904676432699371	0.366768121615723	0.47442545584085	-6.14226988864724
PRIM1	ENSG00000198056.13	gene	protein_coding	PRIM1	chr12	-0.0341009114201993	2.73817449714579	-0.543986635338053	0.587080425849975	0.679301220379982	-6.14242679238828
RPS6P25	ENSG00000240616.1	gene	processed_pseudogene	RPS6P25	chr19	0.0299028890241322	1.84292220598887	0.347209761731792	0.728813196101926	0.800145528683717	-6.14268415659233
ZNF311	ENSG00000197935.6	gene	protein_coding	ZNF311	chr6	0.0278456039358443	2.02610430783626	0.330581687953191	0.741320155915895	0.809980920879079	-6.14283633333848
RP11-120E11.2	ENSG00000278396.1	gene	sense_intronic	RP11-120E11.2	chr14	-0.0199310839102766	1.46816207041192	-0.184570008986749	0.853760690706558	0.894843303532096	-6.14288301847625
ABHD15	ENSG00000168792.4	gene	protein_coding	ABHD15	chr17	-0.0438147312324344	3.02024333991698	-0.576576683890572	0.564899311903403	0.659976002814396	-6.14302847375867
OAS2	ENSG00000111335.12	gene	protein_coding	OAS2	chr12	0.0731595367200519	2.96514543488212	0.538278344186939	0.591006998502694	0.682499907471094	-6.14323774851564
CTB-179K24.3	ENSG00000267348.2	gene	antisense	CTB-179K24.3	chr19	-0.0376803842649809	2.30296003840899	-0.470022472518223	0.638871219559479	0.725596899070214	-6.14325566356598
SP110	ENSG00000135899.17	gene	protein_coding	SP110	chr2	0.0621702655718854	3.43911142436799	0.654643782698689	0.513478869692012	0.613692631507916	-6.14326551952582
FBXO4	ENSG00000151876.12	gene	protein_coding	FBXO4	chr5	-0.0377096102712575	3.21339055452124	-0.682953324848779	0.495457777106008	0.59749629328323	-6.14346492243608
RPL23AP65	ENSG00000243964.1	gene	processed_pseudogene	RPL23AP65	chr11	-0.0407945915204204	1.7269462760996	-0.350463095050619	0.726374535793318	0.798080403533753	-6.14349582765596
TOMM22	ENSG00000100216.5	gene	protein_coding	TOMM22	chr22	-0.0571083391912808	6.20369503711039	-0.874235742786963	0.383079701089854	0.49069859574161	-6.14349749828734
STARD5	ENSG00000172345.13	gene	protein_coding	STARD5	chr15	-0.0318629746257857	1.94280296858426	-0.392846575629123	0.694867660868516	0.771863680268959	-6.14351413796828
NUDT14	ENSG00000183828.14	gene	protein_coding	NUDT14	chr14	-0.0947809547199157	5.87248555901814	-0.891085526526961	0.373996143177809	0.481726198502625	-6.14351922129963
TAC1	ENSG00000006128.11	gene	protein_coding	TAC1	chr7	0.265157378753917	5.3350884438435	0.83858832471487	0.402740890199495	0.510070700679032	-6.14353281984905
PLA2G4A	ENSG00000116711.9	gene	protein_coding	PLA2G4A	chr1	0.0776098479715497	3.13035850760422	0.536144227535098	0.592478116808137	0.683693444410072	-6.14356618618549
ARFGAP3	ENSG00000242247.10	gene	protein_coding	ARFGAP3	chr22	0.0426504423752379	5.47879983165484	0.914915250910423	0.361381210985836	0.469047960929499	-6.1436626665576
RP11-59H7.3	ENSG00000259732.1	gene	sense_overlapping	RP11-59H7.3	chr15	0.0247223490050065	1.72449835229353	0.206504140719963	0.836615474744452	0.882443949687157	-6.14374171727639
HMX1	ENSG00000215612.7	gene	protein_coding	HMX1	chr4	-0.0537191012022862	2.45798664377303	-0.43918732658363	0.661018595698421	0.744054957865588	-6.14383949926477
HAAO	ENSG00000162882.14	gene	protein_coding	HAAO	chr2	-0.0464322618194757	2.66012249030853	-0.536749165105824	0.592060941137179	0.683452898159393	-6.14384151152072
TIGD4	ENSG00000169989.2	gene	protein_coding	TIGD4	chr4	-0.0147144611134605	1.53897948729642	-0.187942437362501	0.851119822416288	0.892960124165083	-6.14385405129032
RP11-562A8.4	ENSG00000259298.1	gene	antisense	RP11-562A8.4	chr15	-0.0308339050020388	1.95755393317842	-0.346482164033392	0.729358974433038	0.800491873328935	-6.14422174800058
FKBP7	ENSG00000079150.17	gene	protein_coding	FKBP7	chr2	-0.0309257987913585	2.30875265947899	-0.420044880807677	0.674921322236665	0.756113981431316	-6.14431039882915
RP11-686D22.4	ENSG00000267547.1	gene	lincRNA	RP11-686D22.4	chr17	-0.0104829089319415	1.68176903064213	-0.0883285693067146	0.929707392623026	0.950650620430286	-6.14435990260892
RP11-806L2.5	ENSG00000263727.1	gene	sense_intronic	RP11-806L2.5	chr18	-0.00407809881216015	1.27428397219554	-0.0340342328676906	0.972885131316839	0.981314839556349	-6.14436270548779
RP5-991G20.1	ENSG00000259768.5	gene	antisense	RP5-991G20.1	chr16	-0.0290361746951022	2.20651281567568	-0.419285095217989	0.675475490940479	0.75653403570685	-6.14437772330736
H1F0	ENSG00000189060.5	gene	protein_coding	H1F0	chr22	-0.0577590426344718	7.59064142774058	-0.794838101990802	0.427686962790097	0.533539650550329	-6.14439665046218
ZNF75A	ENSG00000162086.14	gene	protein_coding	ZNF75A	chr16	-0.0466820494571163	4.26950251132144	-0.894437286117229	0.372205384074664	0.479953200897635	-6.14442890034214
PRAF2	ENSG00000243279.3	gene	protein_coding	PRAF2	chrX	-0.0615827997152083	6.57648551933595	-0.846039822506527	0.39858141249925	0.506343241755783	-6.14457036425314
LINC01763	ENSG00000225446.2	gene	lincRNA	LINC01763	chr1	-0.0139708185128481	1.3193926539403	-0.152645247857889	0.878837984397262	0.914039591347214	-6.1447604225147
RP11-328J6.1	ENSG00000257703.5	gene	lincRNA	RP11-328J6.1	chr12	0.0261001753604133	1.66787064337034	0.251260330484816	0.801880966234908	0.856292306377076	-6.14483837508829
EFL1	ENSG00000140598.13	gene	protein_coding	EFL1	chr15	0.0282814585080873	3.34938556358565	0.729419867774674	0.466631829144987	0.57024296265232	-6.1452123928636
RP3-508I15.14	ENSG00000225450.1	gene	antisense	RP3-508I15.14	chr22	-0.0342363265360961	1.81453938524476	-0.320435068912958	0.748986252743715	0.816325562391013	-6.14527077459689
GLI3	ENSG00000106571.12	gene	protein_coding	GLI3	chr7	-0.0582645007840319	2.71604389686364	-0.48868299448305	0.62562263514275	0.713547661401796	-6.14528866426733
HLA-DQA1	ENSG00000196735.11	gene	protein_coding	HLA-DQA1	chr6	0.0890859819596681	3.02264281806771	0.469119307147899	0.639515450417983	0.726257392451317	-6.14528938901233
LMO1	ENSG00000166407.13	gene	protein_coding	LMO1	chr11	-0.0702617574170326	2.61245431619772	-0.54216756359786	0.588330391905384	0.680229930858623	-6.14542533159325
RP11-686D22.7	ENSG00000267102.1	gene	transcribed_processed_pseudogene	RP11-686D22.7	chr17	0.0293057495176812	1.90293261380019	0.253584955914947	0.800086963550883	0.854789260228911	-6.14543144275789
RP11-165D7.5	ENSG00000274929.1	gene	sense_intronic	RP11-165D7.5	chr13	0.0294770568807874	1.95061357235533	0.300515803492369	0.764108181951837	0.828037821240078	-6.14547774920006
UBE3A	ENSG00000114062.18	gene	protein_coding	UBE3A	chr15	-0.0374850919188656	4.58480493590063	-0.915198849388535	0.361232717459388	0.468910634145382	-6.1455486548004
CCSER2	ENSG00000107771.15	gene	protein_coding	CCSER2	chr10	0.0371979748429183	5.3385980654234	0.91191839388818	0.362952736462636	0.470540847132517	-6.14559640008743
RPL14P1	ENSG00000139239.7	gene	processed_pseudogene	RPL14P1	chr12	-0.0931036792337445	3.3779564225977	-0.813963562338585	0.41667195761445	0.52293555807075	-6.1456348885336
ATF5	ENSG00000169136.10	gene	protein_coding	ATF5	chr19	-0.0660729675984291	5.20993177418679	-0.916981420608797	0.360300237773691	0.467999828361214	-6.14574926229783
TMEM184B	ENSG00000198792.12	gene	protein_coding	TMEM184B	chr22	0.0446623164514985	6.95293007098295	0.819871512339107	0.41330376292345	0.519834602560357	-6.14576044379834
ARHGEF40	ENSG00000165801.9	gene	protein_coding	ARHGEF40	chr14	0.0606247933288788	5.18851358065183	0.921723713131706	0.357826922741464	0.465433254760749	-6.14579029578372
HIST1H2AD	ENSG00000196866.2	gene	protein_coding	HIST1H2AD	chr6	-0.032183281515616	1.5067471157923	-0.254619498849053	0.799288908114968	0.854086658809661	-6.14591519544739
RP11-690I21.1	ENSG00000237641.1	gene	processed_pseudogene	RP11-690I21.1	chr2	0.0394557322110825	2.08775995031491	0.383014022716648	0.702132151264538	0.777977342099699	-6.14603223557987
CA8	ENSG00000178538.9	gene	protein_coding	CA8	chr8	-0.0689240292663307	3.33763576907383	-0.713376336191378	0.476477218391161	0.579753775925149	-6.14603430563968
MRPL20	ENSG00000242485.5	gene	protein_coding	MRPL20	chr1	-0.0492940710147209	6.98620149334318	-0.81909459618293	0.41374576218055	0.520229167640971	-6.14607293346704
AVIL	ENSG00000135407.10	gene	protein_coding	AVIL	chr12	-0.0371635673020085	2.46697233369459	-0.552973757438518	0.580923233764425	0.674036066454694	-6.1461319759683
CACNG6	ENSG00000130433.7	gene	protein_coding	CACNG6	chr19	0.0318151592503317	1.68397696065642	0.289318479764204	0.772649157507823	0.834045609927918	-6.14637581469699
ZNRD1	ENSG00000066379.14	gene	protein_coding	ZNRD1	chr6	0.0553475462805917	5.38694948717772	0.917555844906373	0.360000075752924	0.467684848519257	-6.14642964785824
SLC5A5	ENSG00000105641.3	gene	protein_coding	SLC5A5	chr19	-0.0151066823841874	1.04790795208246	-0.138251107818467	0.89018653608784	0.921690534658068	-6.14695208610995
RPS8	ENSG00000142937.11	gene	protein_coding	RPS8	chr1	-0.0454004255748384	9.38919262440259	-0.657104941482839	0.51189862533811	0.612225018653897	-6.14718767389862
MTND4P12	ENSG00000247627.2	gene	processed_pseudogene	MTND4P12	chr5	-0.217407838951946	6.06712574305513	-0.888841885078221	0.375197859508352	0.482870614404127	-6.14721331245501
FTL	ENSG00000087086.14	gene	protein_coding	FTL	chr19	-0.0204820369293959	12.9859276686729	-0.2286580907759	0.819377499692078	0.869670399489956	-6.14723408181254
RP5-1116H23.3	ENSG00000277425.1	gene	lincRNA	RP5-1116H23.3	chr20	0.0145670081482994	1.46743069876295	0.152533655322924	0.878925872285492	0.914091924113278	-6.14723797856587
CDH26	ENSG00000124215.16	gene	protein_coding	CDH26	chr20	0.0218946332874175	1.80342732962485	0.296261109612785	0.767350189320585	0.830241032870985	-6.14724011007165
